Person ID,First name,Last name,Party,Constituency,URI,flastname,firstnamelastname,subdomain,user
26321,Josh,MacAlister,Labour,Whitehaven and Workington,https://www.theyworkforyou.com/mp/26321/josh_macalister/whitehaven_and_workington,jmacalister,joshmacalister,https://jmacalister.caseworkermp.com,TRUE
26581,James,MacCleary,Liberal Democrat,Lewes,https://www.theyworkforyou.com/mp/26581/james_maccleary/lewes,jmaccleary,jamesmaccleary,https://jmaccleary.caseworkermp.com,TRUE
26450,Alice,Macdonald,Labour/Co-operative,Norwich North,https://www.theyworkforyou.com/mp/26450/alice_macdonald/norwich_north,amacdonald,alicemacdonald,https://amacdonald.caseworkermp.com,TRUE
26637,Angus,MacDonald,Liberal Democrat,"Inverness, Skye and West Ross-shire",https://www.theyworkforyou.com/mp/26637/angus_macdonald/inverness%2C_skye_and_west_ross-shire,amacdonald,angusmacdonald,https://amacdonald.caseworkermp.com,TRUE
26391,Andy,MacNae,Labour,Rossendale and Darwen,https://www.theyworkforyou.com/mp/26391/andy_macnae/rossendale_and_darwen,amacnae,andymacnae,https://amacnae.caseworkermp.com,TRUE
25378,Justin,Madders,Labour,Ellesmere Port and Bromborough,https://www.theyworkforyou.com/mp/25378/justin_madders/ellesmere_port_and_bromborough,jmadders,justinmadders,https://jmadders.caseworkermp.com,TRUE
26623,Ben,Maguire,Liberal Democrat,North Cornwall,https://www.theyworkforyou.com/mp/26623/ben_maguire/north_cornwall,bmaguire,benmaguire,https://bmaguire.caseworkermp.com,TRUE
26627,Helen,Maguire,Liberal Democrat,Epsom and Ewell,https://www.theyworkforyou.com/mp/26627/helen_maguire/epsom_and_ewell,hmaguire,helenmaguire,https://hmaguire.caseworkermp.com,TRUE
24788,Shabana,Mahmood,Labour,Birmingham Ladywood,https://www.theyworkforyou.com/mp/24788/shabana_mahmood/birmingham_ladywood,smahmood,shabanamahmood,https://smahmood.caseworkermp.com,TRUE
25285,Alan,Mak,Conservative,Havant,https://www.theyworkforyou.com/mp/25285/alan_mak/havant,amak,alanmak,https://amak.caseworkermp.com,TRUE
25150,Seema,Malhotra,Labour/Co-operative,Feltham and Heston,https://www.theyworkforyou.com/mp/25150/seema_malhotra/feltham_and_heston,smalhotra,seemamalhotra,,FALSE
26365,Cathal,Mallaghan,Sinn Féin,Mid Ulster,https://www.theyworkforyou.com/mp/26365/cathal_mallaghan/mid_ulster,cmallaghan,cathalmallaghan,https://cmallaghan.caseworkermp.com,TRUE
25346,Kit,Malthouse,Conservative,North West Hampshire,https://www.theyworkforyou.com/mp/25346/kit_malthouse/north_west_hampshire,kmalthouse,kitmalthouse,https://kmalthouse.caseworkermp.com,TRUE
26430,Amanda,Martin,Labour,Portsmouth North,https://www.theyworkforyou.com/mp/26430/amanda_martin/portsmouth_north,amartin,amandamartin,https://amartin.caseworkermp.com,TRUE
26398,Mike,Martin,Liberal Democrat,Tunbridge Wells,https://www.theyworkforyou.com/mp/26398/mike_martin/tunbridge_wells,mmartin,mikemartin,https://mmartin.caseworkermp.com,TRUE
25433,Rachael,Maskell,Labour/Co-operative,York Central,https://www.theyworkforyou.com/mp/25433/rachael_maskell/york_central,rmaskell,rachaelmaskell,https://rmaskell.caseworkermp.com,TRUE
13904,Paul,Maskey,Sinn Féin,Belfast West,https://www.theyworkforyou.com/mp/13904/paul_maskey/belfast_west,pmaskey,paulmaskey,,FALSE
26271,Keir,Mather,Labour,Selby,https://www.theyworkforyou.com/mp/26271/keir_mather/selby,kmather,keirmather,https://kmather.caseworkermp.com,TRUE
26509,Brian,Mathew,Liberal Democrat,Melksham and Devizes,https://www.theyworkforyou.com/mp/26509/brian_mathew/melksham_and_devizes,bmathew,brianmathew,https://bmathew.caseworkermp.com,TRUE
26395,Alex,Mayer,Labour,Dunstable and Leighton Buzzard,https://www.theyworkforyou.com/mp/26395/alex_mayer/dunstable_and_leighton_buzzard,amayer,alexmayer,https://amayer.caseworkermp.com,TRUE
25904,Jerome,Mayhew,Conservative,Broadland and Fakenham,https://www.theyworkforyou.com/mp/25904/jerome_mayhew/broadland_and_fakenham,jmayhew,jeromemayhew,https://jmayhew.caseworkermp.com,TRUE
26544,Charlie,Maynard,Liberal Democrat,Witney,https://www.theyworkforyou.com/mp/26544/charlie_maynard/witney,cmaynard,charliemaynard,https://cmaynard.caseworkermp.com,TRUE
26334,Douglas,McAllister,Labour,West Dunbartonshire,https://www.theyworkforyou.com/mp/26334/douglas_mcallister/west_dunbartonshire,dmcallister,douglasmcallister,https://dmcallister.caseworkermp.com,TRUE
11455,Kerry,McCarthy,Labour,Bristol East,https://www.theyworkforyou.com/mp/11455/kerry_mccarthy/bristol_east,kmccarthy,kerrymccarthy,https://kmccarthy.caseworkermp.com,TRUE
26427,Martin,McCluskey,Labour,Inverclyde and Renfrewshire West,https://www.theyworkforyou.com/mp/26427/martin_mccluskey/inverclyde_and_renfrewshire_west,mmccluskey,martinmccluskey,https://mmccluskey.caseworkermp.com,TRUE
10381,Siobhain,McDonagh,Labour,Mitcham and Morden,https://www.theyworkforyou.com/mp/10381/siobhain_mcdonagh/mitcham_and_morden,smcdonagh,siobhainmcdonagh,https://siobhainmcdonagh.caseworkermp.com,TRUE
25169,Andy,McDonald,Labour,Middlesbrough and Thornaby East,https://www.theyworkforyou.com/mp/25169/andy_mcdonald/middlesbrough_and_thornaby_east,amcdonald,andymcdonald,https://amcdonald.caseworkermp.com,TRUE
26367,Chris,McDonald,Labour,Stockton North,https://www.theyworkforyou.com/mp/26367/chris_mcdonald/stockton_north,cmcdonald,chrismcdonald,https://cmcdonald.caseworkermp.com,TRUE
10383,John Martin,McDonnell,Labour,Hayes and Harlington,https://www.theyworkforyou.com/mp/10383/john_martin_mcdonnell/hayes_and_harlington,jmcdonnell,johnmartinmcdonnell,,FALSE
26490,Blair,McDougall,Labour,East Renfrewshire,https://www.theyworkforyou.com/mp/26490/blair_mcdougall/east_renfrewshire,bmcdougall,blairmcdougall,https://bmcdougall.caseworkermp.com,TRUE
26315,Lola,McEvoy,Labour,Darlington,https://www.theyworkforyou.com/mp/26315/lola_mcevoy/darlington,lmcevoy,lolamcevoy,https://lmcevoy.caseworkermp.com,TRUE
11936,Pat,McFadden,Labour,Wolverhampton South East,https://www.theyworkforyou.com/mp/11936/pat_mcfadden/wolverhampton_south_east,pmcfadden,patmcfadden,https://pmcfadden.caseworkermp.com,TRUE
24897,Alison,McGovern,Labour,Birkenhead,https://www.theyworkforyou.com/mp/24897/alison_mcgovern/birkenhead,amcgovern,alisonmcgovern,https://amcgovern.caseworkermp.com,TRUE
26434,Alex,McIntyre,Labour,Gloucester,https://www.theyworkforyou.com/mp/26434/alex_mcintyre/gloucester,amcintyre,alexmcintyre,https://amcintyre.caseworkermp.com,TRUE
26462,Gordon,McKee,Labour,Glasgow South,https://www.theyworkforyou.com/mp/26462/gordon_mckee/glasgow_south,gmckee,gordonmckee,https://gmckee.caseworkermp.com,TRUE
26529,Kevin,McKenna,Labour,Sittingbourne and Sheppey,https://www.theyworkforyou.com/mp/26529/kevin_mckenna/sittingbourne_and_sheppey,kmckenna,kevinmckenna,https://kmckenna.caseworkermp.com,TRUE
24818,Catherine,McKinnell,Labour,Newcastle upon Tyne North,https://www.theyworkforyou.com/mp/24818/catherine_mckinnell/newcastle_upon_tyne_north,cmckinnell,catherinemckinnell,https://cmckinnell.caseworkermp.com,TRUE
25475,Jim,McMahon,Labour/Co-operative,"Oldham West, Chadderton and Royton",https://www.theyworkforyou.com/mp/25475/jim_mcmahon/oldham_west%2C_chadderton_and_royton,jmcmahon,jimmcmahon,https://jmcmahon.caseworkermp.com,TRUE
25647,Anna,McMorrin,Labour,Cardiff North,https://www.theyworkforyou.com/mp/25647/anna_mcmorrin/cardiff_north,amcmorrin,annamcmorrin,https://amcmorrin.caseworkermp.com,TRUE
26636,James,McMurdock,Independent,South Basildon and East Thurrock,https://www.theyworkforyou.com/mp/26636/james_mcmurdock/south_basildon_and_east_thurrock,jmcmurdock,jamesmcmurdock,https://jmcmurdock.caseworkermp.com,TRUE
26424,Frank,McNally,Labour,Coatbridge and Bellshill,https://www.theyworkforyou.com/mp/26424/frank_mcnally/coatbridge_and_bellshill,fmcnally,frankmcnally,https://fmcnally.caseworkermp.com,TRUE
26460,Kirsty,McNeill,Labour/Co-operative,Midlothian,https://www.theyworkforyou.com/mp/26460/kirsty_mcneill/midlothian,kmcneill,kirstymcneill,https://kmcneill.caseworkermp.com,TRUE
24882,Esther,McVey,Conservative,Tatton,https://www.theyworkforyou.com/mp/24882/esther_mcvey/tatton,emcvey,esthermcvey,https://emcvey.caseworkermp.com,TRUE
26454,Llinos,Medi,Plaid Cymru,Ynys Môn,https://www.theyworkforyou.com/mp/26454/llinos_medi/ynys_mon,lmedi,llinosmedi,https://lmedi.caseworkermp.com,TRUE
26318,Anneliese,Midgley,Labour,Knowsley,https://www.theyworkforyou.com/mp/26318/anneliese_midgley/knowsley,amidgley,anneliesemidgley,https://amidgley.caseworkermp.com,TRUE
11545,Ed,Miliband,Labour,Doncaster North,https://www.theyworkforyou.com/mp/11545/ed_miliband/doncaster_north,emiliband,edmiliband,https://emiliband.caseworkermp.com,TRUE
26617,Calum,Miller,Liberal Democrat,Bicester and Woodstock,https://www.theyworkforyou.com/mp/26617/calum_miller/bicester_and_woodstock,cmiller,calummiller,https://cmiller.caseworkermp.com,TRUE
26624,John,Milne,Liberal Democrat,Horsham,https://www.theyworkforyou.com/mp/26624/john_milne/horsham,jmilne,johnmilne,https://jmilne.caseworkermp.com,TRUE
26403,Julie,Minns,Labour,Carlisle,https://www.theyworkforyou.com/mp/26403/julie_minns/carlisle,jminns,julieminns,https://jminns.caseworkermp.com,TRUE
25836,Navendu,Mishra,Labour,Stockport,https://www.theyworkforyou.com/mp/25836/navendu_mishra/stockport,nmishra,navendumishra,https://nmishra.caseworkermp.com,TRUE
11115,Andrew,Mitchell,Conservative,Sutton Coldfield,https://www.theyworkforyou.com/mp/11115/andrew_mitchell/sutton_coldfield,amitchell,andrewmitchell,,FALSE
26413,Abtisam,Mohamed,Labour,Sheffield Central,https://www.theyworkforyou.com/mp/26413/abtisam_mohamed/sheffield_central,amohamed,abtisammohamed,https://amohamed.caseworkermp.com,TRUE
26620,Iqbal,Mohamed,Independent,Dewsbury and Batley,https://www.theyworkforyou.com/mp/26620/iqbal_mohamed/dewsbury_and_batley,imohamed,iqbalmohamed,https://imohamed.caseworkermp.com,TRUE
25920,Gagan,Mohindra,Conservative,South West Hertfordshire,https://www.theyworkforyou.com/mp/25920/gagan_mohindra/south_west_hertfordshire,gmohindra,gaganmohindra,https://gmohindra.caseworkermp.com,TRUE
26482,Perran,Moon,Labour,Camborne and Redruth,https://www.theyworkforyou.com/mp/26482/perran_moon/camborne_and_redruth,pmoon,perranmoon,https://pmoon.caseworkermp.com,TRUE
25922,Robbie,Moore,Conservative,Keighley and Ilkley,https://www.theyworkforyou.com/mp/25922/robbie_moore/keighley_and_ilkley,rmoore,robbiemoore,https://rmoore.caseworkermp.com,TRUE
25689,Layla,Moran,Liberal Democrat,Oxford West and Abingdon,https://www.theyworkforyou.com/mp/25689/layla_moran/oxford_west_and_abingdon,lmoran,laylamoran,https://lmoran.caseworkermp.com,TRUE
11732,Jessica,Morden,Labour,Newport East,https://www.theyworkforyou.com/mp/11732/jessica_morden/newport_east,jmorden,jessicamorden,https://jmorden.caseworkermp.com,TRUE
26604,Edward,Morello,Liberal Democrat,West Dorset,https://www.theyworkforyou.com/mp/26604/edward_morello/west_dorset,emorello,edwardmorello,https://emorello.caseworkermp.com,TRUE
26056,Helen,Morgan,Liberal Democrat,North Shropshire,https://www.theyworkforyou.com/mp/26056/helen_morgan/north_shropshire,hmorgan,helenmorgan,https://hmorgan.caseworkermp.com,TRUE
25658,Stephen,Morgan,Labour,Portsmouth South,https://www.theyworkforyou.com/mp/25658/stephen_morgan/portsmouth_south,smorgan,stephenmorgan,https://smorgan.caseworkermp.com,TRUE
24715,Grahame,Morris,Labour,Easington,https://www.theyworkforyou.com/mp/24715/grahame_morris/easington,gmorris,grahamemorris,https://gmorris.caseworkermp.com,TRUE
26468,Joe,Morris,Labour,Hexham,https://www.theyworkforyou.com/mp/26468/joe_morris/hexham,jmorris,joemorris,https://joemorris.caseworkermp.com,TRUE
26400,Tom,Morrison,Liberal Democrat,Cheadle,https://www.theyworkforyou.com/mp/26400/tom_morrison/cheadle,tmorrison,tommorrison,https://tmorrison.caseworkermp.com,TRUE
25878,Joy,Morrissey,Conservative,Beaconsfield,https://www.theyworkforyou.com/mp/25878/joy_morrissey/beaconsfield,jmorrissey,joymorrissey,https://jmorrissey.caseworkermp.com,TRUE
25342,Wendy,Morton,Conservative,Aldridge-Brownhills,https://www.theyworkforyou.com/mp/25342/wendy_morton/aldridge-brownhills,wmorton,wendymorton,https://wmorton.caseworkermp.com,TRUE
25883,Kieran,Mullan,Conservative,Bexhill and Battle,https://www.theyworkforyou.com/mp/25883/kieran_mullan/bexhill_and_battle,kmullan,kieranmullan,https://kmullan.caseworkermp.com,TRUE
26495,Margaret,Mullane,Labour,Dagenham and Rainham,https://www.theyworkforyou.com/mp/26495/margaret_mullane/dagenham_and_rainham,mmullane,margaretmullane,https://mmullane.caseworkermp.com,TRUE
11970,David,Mundell,Conservative,"Dumfriesshire, Clydesdale and Tweeddale",https://www.theyworkforyou.com/mp/11970/david_mundell/dumfriesshire%2C_clydesdale_and_tweeddale,dmundell,davidmundell,https://dmundell.caseworkermp.com,TRUE
24942,Tessa,Munt,Liberal Democrat,Wells and Mendip Hills,https://www.theyworkforyou.com/mp/24942/tessa_munt/wells_and_mendip_hills,tmunt,tessamunt,https://tmunt.caseworkermp.com,TRUE
26488,Luke,Murphy,Labour,Basingstoke,https://www.theyworkforyou.com/mp/26488/luke_murphy/basingstoke,lmurphy,lukemurphy,https://lmurphy.caseworkermp.com,TRUE
26611,Chris,Murray,Labour,Edinburgh East and Musselburgh,https://www.theyworkforyou.com/mp/26611/chris_murray/edinburgh_east_and_musselburgh,cmurray,chrismurray,https://cmurray.caseworkermp.com,TRUE
24872,Ian,Murray,Labour,Edinburgh South,https://www.theyworkforyou.com/mp/24872/ian_murray/edinburgh_south,imurray,ianmurray,https://imurray.caseworkermp.com,TRUE
25801,James,Murray,Labour/Co-operative,Ealing North,https://www.theyworkforyou.com/mp/25801/james_murray/ealing_north,jmurray,jamesmurray,https://jmurray.caseworkermp.com,TRUE
26494,Katrina,Murray,Labour,Cumbernauld and Kirkintilloch,https://www.theyworkforyou.com/mp/26494/katrina_murray/cumbernauld_and_kirkintilloch,kmurray,katrinamurray,https://kmurray.caseworkermp.com,TRUE
26429,Susan,Murray,Liberal Democrat,Mid Dunbartonshire,https://www.theyworkforyou.com/mp/26429/susan_murray/mid_dunbartonshire,smurray,susanmurray,https://smurray.caseworkermp.com,TRUE
11132,Andrew,Murrison,Conservative,South West Wiltshire,https://www.theyworkforyou.com/mp/11132/andrew_murrison/south_west_wiltshire,amurrison,andrewmurrison,https://amurrison.caseworkermp.com,TRUE
26411,Luke,Myer,Labour,Middlesbrough South and East Cleveland,https://www.theyworkforyou.com/mp/26411/luke_myer/middlesbrough_south_and_east_cleveland,lmyer,lukemyer,https://lmyer.caseworkermp.com,TRUE
26329,James,Naish,Labour,Rushcliffe,https://www.theyworkforyou.com/mp/26329/james_naish/rushcliffe,jnaish,jamesnaish,https://jnaish.caseworkermp.com,TRUE
26506,Connor,Naismith,Labour,Crewe and Nantwich,https://www.theyworkforyou.com/mp/26506/connor_naismith/crewe_and_nantwich,cnaismith,connornaismith,https://cnaismith.caseworkermp.com,TRUE
24831,Lisa,Nandy,Labour,Wigan,https://www.theyworkforyou.com/mp/24831/lisa_nandy/wigan,lnandy,lisanandy,https://lnandy.caseworkermp.com,TRUE
26333,Kanishka,Narayan,Labour,Vale of Glamorgan,https://www.theyworkforyou.com/mp/26333/kanishka_narayan/vale_of_glamorgan,knarayan,kanishkanarayan,https://knarayan.caseworkermp.com,TRUE
24737,Pamela,Nash,Labour,"Motherwell, Wishaw and Carluke",https://www.theyworkforyou.com/mp/24737/pamela_nash/motherwell%2C_wishaw_and_carluke,pnash,pamelanash,https://pnash.caseworkermp.com,TRUE
26317,Josh,Newbury,Labour,Cannock Chase,https://www.theyworkforyou.com/mp/26317/josh_newbury/cannock_chase,jnewbury,joshnewbury,https://jnewbury.caseworkermp.com,TRUE
26414,Samantha,Niblett,Labour,South Derbyshire,https://www.theyworkforyou.com/mp/26414/samantha_niblett/south_derbyshire,sniblett,samanthaniblett,https://sniblett.caseworkermp.com,TRUE
25885,Charlotte,Nichols,Labour,Warrington North,https://www.theyworkforyou.com/mp/25885/charlotte_nichols/warrington_north,cnichols,charlottenichols,https://cnichols.caseworkermp.com,TRUE
24809,Caroline,Nokes,Conservative,Romsey and Southampton North,https://www.theyworkforyou.com/mp/24809/caroline_nokes/romsey_and_southampton_north,cnokes,carolinenokes,https://cnokes.caseworkermp.com,TRUE
24827,Jesse,Norman,Conservative,Hereford and South Herefordshire,https://www.theyworkforyou.com/mp/24827/jesse_norman/hereford_and_south_herefordshire,jnorman,jessenorman,https://jnorman.caseworkermp.com,TRUE
25687,Alex,Norris,Labour/Co-operative,Nottingham North and Kimberley,https://www.theyworkforyou.com/mp/25687/alex_norris/nottingham_north_and_kimberley,anorris,alexnorris,https://anorris.caseworkermp.com,TRUE
10458,Dan,Norris,Independent,North East Somerset and Hanham,https://www.theyworkforyou.com/mp/10458/dan_norris/north_east_somerset_and_hanham,dnorris,dannorris,https://dnorris.caseworkermp.com,TRUE
25679,Neil,O'Brien,Conservative,"Harborough, Oadby and Wigston",https://www.theyworkforyou.com/mp/25679/neil_o%27brien/harborough%2C_oadby_and_wigston,nobrien,neilobrien,https://nobrien.caseworkermp.com,TRUE
25370,Brendan,O'Hara,Scottish National Party,"Argyll, Bute and South Lochaber",https://www.theyworkforyou.com/mp/25370/brendan_o%27hara/argyll%2C_bute_and_south_lochaber,bohara,brendanohara,https://bohara.caseworkermp.com,TRUE
26354,Ben,Obese-Jecty,Conservative,Huntingdon,https://www.theyworkforyou.com/mp/26354/ben_obese-jecty/huntingdon,bobesejecty,benobesejecty,https://bobesejecty.caseworkermp.com,TRUE
25596,Sarah,Olney,Liberal Democrat,Richmond Park,https://www.theyworkforyou.com/mp/25596/sarah_olney/richmond_park,solney,saraholney,https://solney.caseworkermp.com,TRUE
25317,Melanie,Onn,Labour,Great Grimsby and Cleethorpes,https://www.theyworkforyou.com/mp/25317/melanie_onn/great_grimsby_and_cleethorpes,monn,melanieonn,https://monn.caseworkermp.com,TRUE
24807,Chi,Onwurah,Labour,Newcastle upon Tyne Central and West,https://www.theyworkforyou.com/mp/24807/chi_onwurah/newcastle_upon_tyne_central_and_west,conwurah,chionwurah,https://conwurah.caseworkermp.com,TRUE
26313,Simon,Opher,Labour,Stroud,https://www.theyworkforyou.com/mp/26313/simon_opher/stroud,sopher,simonopher,https://sopher.caseworkermp.com,TRUE
25846,Abena,Oppong-Asare,Labour,Erith and Thamesmead,https://www.theyworkforyou.com/mp/25846/abena_oppong-asare/erith_and_thamesmead,aoppongasare,abenaoppongasare,https://aoppongasare.caseworkermp.com,TRUE
25365,Kate,Osamor,Labour/Co-operative,Edmonton and Winchmore Hill,https://www.theyworkforyou.com/mp/25365/kate_osamor/edmonton_and_winchmore_hill,kosamor,kateosamor,https://kosamor.caseworkermp.com,TRUE
25794,Kate,Osborne,Labour,Jarrow and Gateshead East,https://www.theyworkforyou.com/mp/25794/kate_osborne/jarrow_and_gateshead_east,kosborne,kateosborne,https://kosborne.caseworkermp.com,TRUE
26589,Tristan,Osborne,Labour,Chatham and Aylesford,https://www.theyworkforyou.com/mp/26589/tristan_osborne/chatham_and_aylesford,tosborne,tristanosborne,https://tosborne.caseworkermp.com,TRUE
25915,Taiwo,Owatemi,Labour,Coventry North West,https://www.theyworkforyou.com/mp/25915/taiwo_owatemi/coventry_north_west,towatemi,taiwoowatemi,https://towatemi.caseworkermp.com,TRUE
25823,Sarah,Owen,Labour,Luton North,https://www.theyworkforyou.com/mp/25823/sarah_owen/luton_north,sowen,sarahowen,https://sowen.caseworkermp.com,TRUE
26431,Darren,Paffey,Labour,Southampton Itchen,https://www.theyworkforyou.com/mp/26431/darren_paffey/southampton_itchen,dpaffey,darrenpaffey,https://dpaffey.caseworkermp.com,TRUE
26601,Andrew,Pakes,Labour/Co-operative,Peterborough,https://www.theyworkforyou.com/mp/26601/andrew_pakes/peterborough,apakes,andrewpakes,https://apakes.caseworkermp.com,TRUE
24778,Priti,Patel,Conservative,Witham,https://www.theyworkforyou.com/mp/24778/priti_patel/witham,ppatel,pritipatel,https://ppatel.caseworkermp.com,TRUE
26432,Matthew,Patrick,Labour,Wirral West,https://www.theyworkforyou.com/mp/26432/matthew_patrick/wirral_west,mpatrick,matthewpatrick,https://mpatrick.caseworkermp.com,TRUE
26466,Rebecca,Paul,Conservative,Reigate,https://www.theyworkforyou.com/mp/26466/rebecca_paul/reigate,rpaul,rebeccapaul,https://rpaul.caseworkermp.com,TRUE
26408,Michael,Payne,Labour,Gedling,https://www.theyworkforyou.com/mp/26408/michael_payne/gedling,mpayne,michaelpayne,https://mpayne.caseworkermp.com,TRUE
25617,Stephanie,Peacock,Labour,Barnsley South,https://www.theyworkforyou.com/mp/25617/stephanie_peacock/barnsley_south,speacock,stephaniepeacock,https://speacock.caseworkermp.com,TRUE
26362,Jonathan,Pearce,Labour,High Peak,https://www.theyworkforyou.com/mp/26362/jonathan_pearce/high_peak,jpearce,jonathanpearce,https://jpearce.caseworkermp.com,TRUE
25379,Matthew,Pennycook,Labour,Greenwich and Woolwich,https://www.theyworkforyou.com/mp/25379/matthew_pennycook/greenwich_and_woolwich,mpennycook,matthewpennycook,https://mpennycook.caseworkermp.com,TRUE
24845,Toby,Perkins,Labour,Chesterfield,https://www.theyworkforyou.com/mp/24845/toby_perkins/chesterfield,tperkins,tobyperkins,https://tperkins.caseworkermp.com,TRUE
26569,Manuela,Perteghella,Liberal Democrat,Stratford-on-Avon,https://www.theyworkforyou.com/mp/26569/manuela_perteghella/stratford-on-avon,mperteghella,manuelaperteghella,https://mperteghella.caseworkermp.com,TRUE
25364,Jess,Phillips,Labour,Birmingham Yardley,https://www.theyworkforyou.com/mp/25364/jess_phillips/birmingham_yardley,jphillips,jessphillips,https://jphillips.caseworkermp.com,TRUE
24709,Bridget,Phillipson,Labour,Houghton and Sunderland South,https://www.theyworkforyou.com/mp/24709/bridget_phillipson/houghton_and_sunderland_south,bphillipson,bridgetphillipson,https://bphillipson.caseworkermp.com,TRUE
25377,Chris,Philp,Conservative,Croydon South,https://www.theyworkforyou.com/mp/25377/chris_philp/croydon_south,cphilp,chrisphilp,https://cphilp.caseworkermp.com,TRUE
26593,Al,Pinkerton,Liberal Democrat,Surrey Heath,https://www.theyworkforyou.com/mp/26593/al_pinkerton/surrey_heath,apinkerton,alpinkerton,https://apinkerton.caseworkermp.com,TRUE
26632,David,Pinto-Duschinsky,Labour,Hendon,https://www.theyworkforyou.com/mp/26632/david_pinto-duschinsky/hendon,dpintoduschinsky,davidpintoduschinsky,https://dpintoduschinsky.caseworkermp.com,TRUE
26464,Lee,Pitcher,Labour,Doncaster East and the Isle of Axholme,https://www.theyworkforyou.com/mp/26464/lee_pitcher/doncaster_east_and_the_isle_of_axholme,lpitcher,leepitcher,https://lpitcher.caseworkermp.com,TRUE
25611,Jo,Platt,Labour/Co-operative,Leigh and Atherton,https://www.theyworkforyou.com/mp/25611/jo_platt/leigh_and_atherton,jplatt,joplatt,https://jplatt.caseworkermp.com,TRUE
26683,Sarah,Pochin,Reform UK,Runcorn and Helsby,https://www.theyworkforyou.com/mp/26683/sarah_pochin/runcorn_and_helsby,spochin,sarahpochin,https://spochin.caseworkermp.com,TRUE
25690,Luke,Pollard,Labour/Co-operative,Plymouth Sutton and Devonport,https://www.theyworkforyou.com/mp/25690/luke_pollard/plymouth_sutton_and_devonport,lpollard,lukepollard,https://lpollard.caseworkermp.com,TRUE
26477,Joe,Powell,Labour,Kensington and Bayswater,https://www.theyworkforyou.com/mp/26477/joe_powell/kensington_and_bayswater,jpowell,joepowell,https://jpowell.caseworkermp.com,TRUE
25165,Lucy,Powell,Labour/Co-operative,Manchester Central,https://www.theyworkforyou.com/mp/25165/lucy_powell/manchester_central,lpowell,lucypowell,https://lpowell.caseworkermp.com,TRUE
26428,Gregor,Poynton,Labour,Livingston,https://www.theyworkforyou.com/mp/26428/gregor_poynton/livingston,gpoynton,gregorpoynton,https://gpoynton.caseworkermp.com,TRUE
26383,Peter,Prinsley,Labour,Bury St Edmunds and Stowmarket,https://www.theyworkforyou.com/mp/26383/peter_prinsley/bury_st_edmunds_and_stowmarket,pprinsley,peterprinsley,https://pprinsley.caseworkermp.com,TRUE
11946,Mark,Pritchard,Conservative,The Wrekin,https://www.theyworkforyou.com/mp/11946/mark_pritchard/the_wrekin,mpritchard,markpritchard,https://mpritchard.caseworkermp.com,TRUE
26373,Richard,Quigley,Labour,Isle of Wight West,https://www.theyworkforyou.com/mp/26373/richard_quigley/isle_of_wight_west,rquigley,richardquigley,https://rquigley.caseworkermp.com,TRUE
24775,Yasmin,Qureshi,Labour,Bolton South and Walkden,https://www.theyworkforyou.com/mp/24775/yasmin_qureshi/bolton_south_and_walkden,yqureshi,yasminqureshi,https://yqureshi.caseworkermp.com,TRUE
26345,Steve,Race,Labour,Exeter,https://www.theyworkforyou.com/mp/26345/steve_race/exeter,srace,steverace,https://srace.caseworkermp.com,TRUE
26363,Shivani,Raja,Conservative,Leicester East,https://www.theyworkforyou.com/mp/26363/shivani_raja/leicester_east,sraja,shivaniraja,https://sraja.caseworkermp.com,TRUE
26514,Adrian,Ramsay,Green,Waveney Valley,https://www.theyworkforyou.com/mp/26514/adrian_ramsay/waveney_valley,aramsay,adrianramsay,https://aramsay.caseworkermp.com,TRUE
26473,Connor,Rand,Labour,Altrincham and Sale West,https://www.theyworkforyou.com/mp/26473/connor_rand/altrincham_and_sale_west,crand,connorrand,https://crand.caseworkermp.com,TRUE
26336,Andrew,Ranger,Labour,Wrexham,https://www.theyworkforyou.com/mp/26336/andrew_ranger/wrexham,aranger,andrewranger,https://aranger.caseworkermp.com,TRUE
26622,Jack,Rankin,Conservative,Windsor,https://www.theyworkforyou.com/mp/26622/jack_rankin/windsor,jrankin,jackrankin,https://jrankin.caseworkermp.com,TRUE
25429,Angela,Rayner,Labour,Ashton-under-Lyne,https://www.theyworkforyou.com/mp/25429/angela_rayner/ashton-under-lyne,arayner,angelarayner,https://arayner.caseworkermp.com,TRUE
26630,Mike,Reader,Labour,Northampton South,https://www.theyworkforyou.com/mp/26630/mike_reader/northampton_south,mreader,mikereader,https://mreader.caseworkermp.com,TRUE
26628,David,Reed,Conservative,Exmouth and Exeter East,https://www.theyworkforyou.com/mp/26628/david_reed/exmouth_and_exeter_east,dreed,davidreed,https://dreed.caseworkermp.com,TRUE
25170,Steve,Reed,Labour/Co-operative,Streatham and Croydon North,https://www.theyworkforyou.com/mp/25170/steve_reed/streatham_and_croydon_north,sreed,stevereed,https://sreed.caseworkermp.com,TRUE
25681,Ellie,Reeves,Labour,Lewisham West and East Dulwich,https://www.theyworkforyou.com/mp/25681/ellie_reeves/lewisham_west_and_east_dulwich,ereeves,elliereeves,https://ereeves.caseworkermp.com,TRUE
24851,Rachel,Reeves,Labour,Leeds West and Pudsey,https://www.theyworkforyou.com/mp/24851/rachel_reeves/leeds_west_and_pudsey,rreeves,rachelreeves,https://rreeves.caseworkermp.com,TRUE
